TRANSACTION,Transaction date,Account name,Transaction date,Original payee name from import,Transaction amount,Link to PAYEE record,Transaction memo
21119-3996-4944,05-03-2024,Business Platinum Card®,05-03-2024,PHONE.COM XXXX5441 POWAY CA XXXX1009,-23.88,P211195284,
21119-3996-4945,02-04-2024,Business Platinum Card®,02-04-2024,PHONE.COM XXXX5828 POWAY CA XXXX1009,-23.98,P211195284,
21119-3996-4946,03-03-2024,Business Platinum Card®,03-03-2024,PHONE.COM XXXX7880 POWAY CA XXXX1009,-23.98,P211195284,
21119-3996-4947,08-03-2023,Business Platinum Card®,08-03-2023,PHONE.COM XXXX8146 POWAY CA XXXX1009,-23.41,P211195284,
21119-3996-4948,06-03-2023,Business Platinum Card®,06-03-2023,PHONE.COM XXXX8277 POWAY CA XXXX1009,-23.40,P211195284,
21119-3996-4949,12-03-2023,Business Platinum Card®,12-03-2023,PHONE.COM XXXX9006 POWAY CA XXXX1009,-23.69,P211195284,
21119-3996-4950,06-03-2024,Business Platinum Card®,06-03-2024,PHONE.COM XXXX9479 POWAY CA XXXX1009,-23.88,P211195284,
21119-3996-4951,07-03-2023,Business Platinum Card®,07-03-2023,PHONE.COM XXXX9569 POWAY CA XXXX1009,-23.41,P211195284,
21119-3996-4961,06-09-2023,Business Platinum Card®,06-09-2023,PHR*THEVALLEYHOSPITARIDGEWOOD NJ XXXX9010,-895.00,P211195285,
21119-3996-5022,07-22-2023,Business Platinum Card®,07-22-2023,PLEXINCPASS YEARLY LOS GATOS CA XXXX1009,-43.54,P211195285,
21119-3996-5023,07-16-2024,Chase Freedom,07-16-2024,PLUMBINGSUPPLY.COM,-82.75,P211195285,
21119-3996-5024,07-02-2023,Business Platinum Card®,07-02-2023,POE.COM MOUNTAIN VIEW CA XXXX1009,-19.99,P211195285,
21119-3996-5025,08-02-2023,Business Platinum Card®,08-02-2023,POE.COM MOUNTAIN VIEW CA XXXX1009,-19.99,P211195285,
21119-3996-5026,09-02-2023,Business Platinum Card®,09-02-2023,POE.COM MOUNTAIN VIEW CA XXXX1009,-19.99,P211195285,
21119-3996-5027,10-02-2023,Business Platinum Card®,10-02-2023,POE.COM MOUNTAIN VIEW CA XXXX1009,-19.99,P211195285,
21119-3996-5028,11-02-2023,Business Platinum Card®,11-02-2023,POE.COM MOUNTAIN VIEW CA XXXX1009,-19.99,P211195285,
21119-3996-5029,12-02-2023,Business Platinum Card®,12-02-2023,POE.COM MOUNTAIN VIEW CA XXXX1009,-19.99,P211195285,
21119-3996-5030,01-02-2024,Business Platinum Card®,01-02-2024,POE.COM MOUNTAIN VIEW CA XXXX1009,-19.99,P211195285,
21119-3996-5031,02-02-2024,Business Platinum Card®,02-02-2024,POE.COM MOUNTAIN VIEW CA XXXX1009,-19.99,P211195285,
21119-3996-5032,03-02-2024,Business Platinum Card®,03-02-2024,POE.COM MOUNTAIN VIEW CA XXXX1009,-19.99,P211195285,
21119-3996-5033,04-02-2024,Business Platinum Card®,04-02-2024,POE.COM MOUNTAIN VIEW CA XXXX1009,-19.99,P211195285,
21119-3996-5034,05-02-2024,Business Platinum Card®,05-02-2024,POE.COM MOUNTAIN VIEW CA XXXX1009,-19.99,P211195285,
21119-3996-5035,06-02-2024,Business Platinum Card®,06-02-2024,POE.COM MOUNTAIN VIEW CA XXXX1009,-19.99,P211195285,
21119-3996-5036,07-02-2024,Business Platinum Card®,07-02-2024,POE.COM MOUNTAIN VIEW CA XXXX1009,-19.99,P211195285,
21119-3996-5037,08-02-2024,Business Platinum Card®,08-02-2024,POE.COM MOUNTAIN VIEW CA XXXX1009,-19.99,P211195285,
21119-3996-5038,09-02-2024,Business Platinum Card®,09-02-2024,POE.COM MOUNTAIN VIEW CA XXXX1009,-19.99,P211195285,
21119-3996-5039,10-02-2024,Business Platinum Card®,10-02-2024,POE.COM MOUNTAIN VIEW CA XXXX1009,-19.99,P211195285,
21119-3996-5040,11-02-2024,Business Platinum Card®,11-02-2024,POE.COM MOUNTAIN VIEW CA XXXX1009,-19.99,P211195285,
21119-3996-5041,12-02-2024,Business Platinum Card®,12-02-2024,POE.COM MOUNTAIN VIEW CA XXXX1009,-19.99,P211195285,
21119-3996-5042,01-02-2025,Business Platinum Card®,01-02-2025,POE.COM MOUNTAIN VIEW CA XXXX1009,-19.99,P211195285,
21119-3996-5043,02-02-2025,Business Platinum Card®,02-02-2025,POE.COM MOUNTAIN VIEW CA XXXX1009,-19.99,P211195285,
21119-3996-5044,03-02-2025,Business Platinum Card®,03-02-2025,POE.COM MOUNTAIN VIEW CA XXXX1009,-19.99,P211195285,
21119-3996-5045,04-02-2025,Business Platinum Card®,04-02-2025,POE.COM MOUNTAIN VIEW CA XXXX1009,-19.99,P211195285,
21119-3996-5046,05-02-2025,Business Platinum Card®,05-02-2025,POE.COM MOUNTAIN VIEW CA XXXX1009,-19.99,P211195285,
21119-3996-5047,06-02-2025,Business Platinum Card®,06-02-2025,POE.COM MOUNTAIN VIEW CA XXXX1009,-19.99,P211195285,
21119-3996-5048,07-02-2025,Business Platinum Card®,07-02-2025,POE.COM MOUNTAIN VIEW CA XXXX1009,-19.99,P211195285,
21119-3996-5049,08-02-2025,Business Platinum Card®,08-02-2025,POE.COM MOUNTAIN VIEW CA XXXX1009,-19.99,P211195285,
21119-3996-5054,03-17-2023,Business Platinum Card®,03-17-2023,PORKBUN.COM SHERWOOD OR XXXX1009,-6.66,P211195285,
21119-3996-5055,02-03-2024,Business Platinum Card®,02-03-2024,PORKBUN.COM SHERWOOD OR XXXX1009,-21.09,P211195285,
21119-3996-5056,12-29-2024,Business Platinum Card®,12-29-2024,PORKBUN.COM SHERWOOD OR XXXX1009,-144.80,P211195285,
21119-3996-5057,01-31-2025,Business Platinum Card®,01-31-2025,PORKBUN.COM SHERWOOD OR XXXX1009,-21.58,P211195285,
21119-3996-5062,08-04-2023,Blue Business Cash(TM),08-04-2023,PRMS ARLINGTON VA XXXX2004,-2889.00,P211195285,
21119-3996-5063,09-08-2024,Chase Freedom,09-08-2024,PRMS INC,-2881.00,P211195285,
21119-3996-5064,08-29-2025,Chase Slate,08-29-2025,PRMS INC,-2881.00,P211195285,
21119-3996-5067,03-28-2024,Business Platinum Card®,03-28-2024,PSYCHOTHERAPY.NET SAUSALITO CA XXXX1009,-297.00,P211195285,
21119-3996-5068,02-22-2023,Chase Ink,02-22-2023,PURCHASE INTEREST CHARGE,-149.19,P211195285,
21119-3996-5069,03-22-2023,Chase Ink,03-22-2023,PURCHASE INTEREST CHARGE,-128.84,P211195285,
21119-3996-5070,04-21-2023,Chase Ink,04-21-2023,PURCHASE INTEREST CHARGE,-108.71,P211195285,
21119-3996-5071,05-22-2023,Chase Ink,05-22-2023,PURCHASE INTEREST CHARGE,-106.67,P211195285,
21119-3996-5072,06-22-2023,Chase Ink,06-22-2023,PURCHASE INTEREST CHARGE,-32.04,P211195285,
21119-3996-5073,08-17-2023,Chase Freedom,08-17-2023,PURCHASE INTEREST CHARGE,-83.72,P211195285,
21119-3996-5074,09-17-2023,Chase Freedom,09-17-2023,PURCHASE INTEREST CHARGE,-168.83,P211195285,
21119-3996-5075,09-21-2023,Chase Bonvoy - old,09-21-2023,PURCHASE INTEREST CHARGE,-0.87,P211195285,
21119-3996-5076,10-17-2023,Chase Freedom,10-17-2023,PURCHASE INTEREST CHARGE,-52.07,P211195285,
21119-3996-5077,12-17-2023,Chase Freedom,12-17-2023,PURCHASE INTEREST CHARGE,-110.01,P211195285,
21119-3996-5078,07-17-2024,Chase Freedom,07-17-2024,PURCHASE INTEREST CHARGE,-89.16,P211195285,
21119-3996-5079,07-21-2024,Chase Bonvoy - old,07-21-2024,PURCHASE INTEREST CHARGE,-16.42,P211195285,
21119-3996-5080,08-16-2024,Chase Freedom,08-16-2024,PURCHASE INTEREST CHARGE,-37.34,P211195285,
21119-3996-5081,10-17-2024,Chase Freedom,10-17-2024,PURCHASE INTEREST CHARGE,-114.39,P211195285,
21119-3996-5082,11-17-2024,Chase Freedom,11-17-2024,PURCHASE INTEREST CHARGE,-68.74,P211195285,
21119-3996-5083,01-17-2025,Chase Freedom,01-17-2025,PURCHASE INTEREST CHARGE,-70.04,P211195285,
21119-3996-5084,02-17-2025,Chase Freedom,02-17-2025,PURCHASE INTEREST CHARGE,-11.59,P211195285,
21119-3996-5085,03-17-2025,Chase Freedom,03-17-2025,PURCHASE INTEREST CHARGE,-29.35,P211195285,
21119-3996-5086,03-21-2025,Chase Bonvoy - old,03-21-2025,PURCHASE INTEREST CHARGE,-5.36,P211195285,
21119-3996-5087,04-17-2025,Chase Freedom,04-17-2025,PURCHASE INTEREST CHARGE,-70.86,P211195285,
21119-3996-5088,04-21-2025,Chase Bonvoy - old,04-21-2025,PURCHASE INTEREST CHARGE,-7.77,P211195285,
21119-3996-5089,05-16-2025,Chase Freedom,05-16-2025,PURCHASE INTEREST CHARGE,-111.46,P211195285,
21119-3996-5090,05-21-2025,Chase Bonvoy - old,05-21-2025,PURCHASE INTEREST CHARGE,-7.83,P211195285,
21119-3996-5091,06-17-2025,Chase Freedom,06-17-2025,PURCHASE INTEREST CHARGE,-62.73,P211195285,
21119-3996-5092,07-17-2025,Chase Freedom,07-17-2025,PURCHASE INTEREST CHARGE,-117.27,P211195285,
21119-3996-5093,08-17-2025,Chase Freedom,08-17-2025,PURCHASE INTEREST CHARGE,-145.52,P211195285,
21119-3996-5094,09-17-2025,Chase Freedom,09-17-2025,PURCHASE INTEREST CHARGE,-97.21,P211195285,
21119-3996-5095,09-22-2025,Chase Ink,09-22-2025,PURCHASE INTEREST CHARGE,-29.20,P211195285,
21119-3996-5096,10-17-2025,Chase Freedom,10-17-2025,PURCHASE INTEREST CHARGE,-51.86,P211195285,
21119-3996-5097,10-21-2025,Chase Bonvoy,10-21-2025,PURCHASE INTEREST CHARGE,-3.51,P211195285,
21119-3996-5098,10-22-2025,Chase Ink,10-22-2025,PURCHASE INTEREST CHARGE,-113.31,P211195285,
21119-3996-5099,05-09-2024,Business Platinum Card®,05-09-2024,PUREHEALTH RESEARCH HAYMARKET VA XXXX1009,-121.50,P211195285,
21119-3996-5100,11-09-2024,Business Platinum Card®,11-09-2024,PUREHEALTH RESEARCH MANASSAS VA XXXX1009,-121.50,P211195285,
21119-3996-5101,08-09-2024,Business Platinum Card®,08-09-2024,PUREHEALTHRESEARCH PXXX-XXX9836 VA XXXX1009,-121.50,P211195285,
21119-3996-5170,11-17-2024,Business Platinum Card®,11-17-2024,PY *BURGER FI XX0008NEWARK NJ XXXX9010,-46.53,P211195285,
21119-3996-5171,07-11-2025,Blue Business Cash(TM),07-11-2025,PYN*10GTEK STORE PYNHONG KONG HK XXXX2004,-117.48,P211195285,
21119-3996-4823,06-29-2023,Business Platinum Card®,06-29-2023,Panera Bread,-10.48,P211195281,
21119-3996-4824,07-01-2023,Business Platinum Card®,07-01-2023,Panera Bread,-15.45,P211195281,
21119-3996-4825,02-11-2025,Chase Freedom,02-11-2025,Papa John's,-20.68,P211195281,
21119-3996-4826,05-31-2024,Business Platinum Card®,05-31-2024,Parallels,-65.31,P211195281,
21119-3996-4827,05-31-2025,Business Platinum Card®,05-31-2025,Parallels,-65.31,P211195281,
21119-3996-4834,06-05-2025,Savor,06-05-2025,Past Due Fee,25.00,P211195284,
21119-3996-4840,06-08-2023,Chase business checking,06-08-2023,PayPal,-3.27,P211195285,
21119-3996-4841,06-08-2023,Chase business checking,06-08-2023,PayPal,-175.00,P211195280,
21119-3996-4842,08-03-2023,Chase business checking,08-03-2023,PayPal,-20.00,P211195285,
21119-3996-4843,09-05-2023,Personal,09-05-2023,PayPal,-296.00,P211195280,
21119-3996-4844,09-18-2023,Personal,09-18-2023,PayPal,-10.99,P211195285,
21119-3996-4845,09-25-2023,Chase business checking,09-25-2023,PayPal,-48.98,P211195280,
21119-3996-4846,11-08-2023,Personal,11-08-2023,PayPal,-13.99,P211195285,
21119-3996-4847,05-06-2024,Chase business checking,05-06-2024,PayPal,-64.80,P211195280,
21119-3996-4848,05-06-2024,Chase business checking,05-06-2024,PayPal,-21.00,P211195285,
21119-3996-4849,05-06-2024,Personal,05-06-2024,PayPal,-102.59,P211195280,
21119-3996-4850,09-24-2024,Chase business checking,09-24-2024,PayPal,-54.43,P211195284,
21119-3996-4851,10-11-2024,Personal,10-11-2024,PayPal,-1.39,P211195284,
21119-3996-4852,10-15-2024,Chase business checking,10-15-2024,PayPal,-9.55,P211195284,
21119-3996-4853,11-04-2024,Chase business checking,11-04-2024,PayPal,-7.49,P211195284,
21119-3996-4854,05-16-2025,Personal,05-16-2025,PayPal,-1.99,P211195284,
21119-3996-4855,06-11-2025,Personal,06-11-2025,PayPal,-1.59,P211195284,
21119-3996-4856,06-16-2025,Personal,06-16-2025,PayPal,-0.21,P211195284,
21119-3996-4857,06-17-2025,Personal,06-17-2025,PayPal,-15.97,P211195284,
21119-3996-4858,07-07-2025,Personal,07-07-2025,PayPal,-6.14,P211195284,
21119-3996-4859,07-17-2025,Personal,07-17-2025,PayPal,-21.97,P211195284,
21119-3996-4860,08-18-2025,Personal,08-18-2025,PayPal,-21.97,P211195280,
21119-3996-4861,09-17-2025,Personal,09-17-2025,PayPal,-21.97,P211195280,
21119-3996-4862,09-24-2025,Chase business checking,09-24-2025,PayPal,-54.43,P211195280,
21119-3996-4863,10-17-2025,Personal,10-17-2025,PayPal,-21.97,P211195280,
21119-3996-4922,08-14-2023,Business Platinum Card®,08-14-2023,Peet's Coffee,-9.59,P211195280,
21119-3996-4927,04-23-2023,Business Platinum Card®,04-23-2023,Petco,-78.87,P211195280,
21119-3996-4928,03-16-2023,Business Platinum Card®,03-16-2023,Petopia,-63.14,P211195280,
21119-3996-4929,04-03-2025,Business Platinum Card®,04-03-2025,Phone,-25.39,P211195280,
21119-3996-4930,05-03-2025,Business Platinum Card®,05-03-2025,Phone,-25.39,P211195284,
21119-3996-4931,06-03-2025,Business Platinum Card®,06-03-2025,Phone,-25.39,P211195285,
21119-3996-4932,07-03-2025,Business Platinum Card®,07-03-2025,Phone,-25.36,P211195284,
21119-3996-4933,08-03-2025,Business Platinum Card®,08-03-2025,Phone,-25.31,P211195285,
21119-3996-4934,09-03-2025,Business Platinum Card®,09-03-2025,Phone,-27.38,P211195284,
21119-3996-4935,10-03-2025,Business Platinum Card®,10-03-2025,Phone,-26.78,P211195285,
21119-3996-4952,07-03-2024,Business Platinum Card®,07-03-2024,"Phone.com, Inc.",-23.97,P211195284,
21119-3996-4953,08-03-2024,Business Platinum Card®,08-03-2024,"Phone.com, Inc.",-23.97,P211195284,
21119-3996-4954,09-03-2024,Business Platinum Card®,09-03-2024,"Phone.com, Inc.",-23.97,P211195284,
21119-3996-4955,10-03-2024,Business Platinum Card®,10-03-2024,"Phone.com, Inc.",-24.10,P211195284,
21119-3996-4956,11-03-2024,Business Platinum Card®,11-03-2024,"Phone.com, Inc.",-24.10,P211195284,
21119-3996-4957,12-05-2024,Business Platinum Card®,12-05-2024,"Phone.com, Inc.",-24.10,P211195284,
21119-3996-4958,01-03-2025,Business Platinum Card®,01-03-2025,"Phone.com, Inc.",-24.12,P211195284,
21119-3996-4959,02-03-2025,Business Platinum Card®,02-03-2025,"Phone.com, Inc.",-25.38,P211195284,
21119-3996-4960,03-03-2025,Business Platinum Card®,03-03-2025,"Phone.com, Inc.",-25.38,P211195285,
21119-3996-4962,03-29-2023,Business Platinum Card®,03-29-2023,Physician,-129.33,P211195285,
21119-3996-4963,04-12-2023,Business Platinum Card®,04-12-2023,Physician,-40.00,P211195285,
21119-3996-4964,05-19-2023,Business Platinum Card®,05-19-2023,Physician,-40.00,P211195285,
21119-3996-4965,10-12-2023,Business Platinum Card®,10-12-2023,Physician,-40.00,P211195285,
21119-3996-4966,11-02-2023,Business Platinum Card®,11-02-2023,Physician,-40.00,P211195285,
21119-3996-4967,12-07-2023,Business Platinum Card®,12-07-2023,Physician,-300.00,P211195285,
21119-3996-4968,12-16-2023,Business Platinum Card®,12-16-2023,Physician,-40.00,P211195285,
21119-3996-4969,12-20-2023,Business Platinum Card®,12-20-2023,Physician,-575.86,P211195285,
21119-3996-4970,12-28-2023,Business Platinum Card®,12-28-2023,Physician,-40.00,P211195284,
21119-3996-4971,01-11-2024,Business Platinum Card®,01-11-2024,Physician,-40.00,P211195284,
21119-3996-4972,02-28-2024,Business Platinum Card®,02-28-2024,Physician,-40.00,P211195284,
21119-3996-4973,02-28-2024,Business Platinum Card®,02-28-2024,Physician,-619.63,P211195284,
21119-3996-4974,02-29-2024,Business Platinum Card®,02-29-2024,Physician,-40.00,P211195284,
21119-3996-4975,03-05-2024,Business Platinum Card®,03-05-2024,Physician,-40.00,P211195284,
21119-3996-4976,03-05-2024,Business Platinum Card®,03-05-2024,Physician,-249.30,P211195284,
21119-3996-4977,04-17-2024,Business Platinum Card®,04-17-2024,Physician,-334.68,P211195284,
21119-3996-4978,06-13-2024,Business Platinum Card®,06-13-2024,Physician,-80.00,P211195284,
21119-3996-4979,06-25-2024,Business Platinum Card®,06-25-2024,Physician,-115.00,P211195284,
21119-3996-4980,07-17-2024,Business Platinum Card®,07-17-2024,Physician,-40.00,P211195280,
21119-3996-4981,09-12-2024,Business Platinum Card®,09-12-2024,Physician,-280.00,P211195281,
21119-3996-4982,09-26-2024,Business Platinum Card®,09-26-2024,Physician,-344.32,P211195280,
21119-3996-4983,11-21-2024,Business Platinum Card®,11-21-2024,Physician,-95.00,P211195281,
21119-3996-4984,11-21-2024,Business Platinum Card®,11-21-2024,Physician,-45.00,P211195280,
21119-3996-4985,12-14-2024,Business Platinum Card®,12-14-2024,Physician,-496.17,P211195281,
21119-3996-4986,12-24-2024,Business Platinum Card®,12-24-2024,Physician,-45.00,P211195280,
21119-3996-4987,01-01-2025,Business Platinum Card®,01-01-2025,Physician,-45.00,P211195281,
21119-3996-4988,02-27-2025,Business Platinum Card®,02-27-2025,Physician,-45.00,P211195280,
21119-3996-4989,05-01-2025,Business Platinum Card®,05-01-2025,Physician,-70.00,P211195281,
21119-3996-4990,07-19-2025,Business Platinum Card®,07-19-2025,Physician,-45.00,P211195284,
21119-3996-4991,07-23-2025,Business Platinum Card®,07-23-2025,Physician,-45.00,P211195284,
21119-3996-4992,01-12-2025,Business Platinum Card®,01-12-2025,Piggly Wiggly,-66.25,P211195284,
21119-3996-4993,10-29-2023,Business Platinum Card®,10-29-2023,"Pillpack, LLC",-11.79,P211195284,
21119-3996-4994,11-02-2023,Business Platinum Card®,11-02-2023,"Pillpack, LLC",-16.28,P211195284,
21119-3996-4995,11-11-2023,Business Platinum Card®,11-11-2023,"Pillpack, LLC",-149.93,P211195284,
21119-3996-4996,12-05-2023,Business Platinum Card®,12-05-2023,"Pillpack, LLC",-177.90,P211195284,
21119-3996-4997,12-14-2023,Business Platinum Card®,12-14-2023,"Pillpack, LLC",-5.30,P211195284,
21119-3996-4998,01-06-2024,Business Platinum Card®,01-06-2024,"Pillpack, LLC",-74.23,P211195284,
21119-3996-4999,01-15-2024,Business Platinum Card®,01-15-2024,"Pillpack, LLC",-34.37,P211195284,
21119-3996-5000,01-31-2024,Business Platinum Card®,01-31-2024,"Pillpack, LLC",-108.60,P211195285,
21119-3996-5001,03-01-2024,Business Platinum Card®,03-01-2024,"Pillpack, LLC",-41.61,P211195285,
21119-3996-5002,03-31-2024,Business Platinum Card®,03-31-2024,"Pillpack, LLC",-53.22,P211195285,
21119-3996-5003,05-01-2024,Business Platinum Card®,05-01-2024,"Pillpack, LLC",-86.22,P211195285,
21119-3996-5004,05-30-2024,Business Platinum Card®,05-30-2024,"Pillpack, LLC",-74.24,P211195285,
21119-3996-5005,06-30-2024,Business Platinum Card®,06-30-2024,"Pillpack, LLC",-18.71,P211195285,
21119-3996-5006,07-09-2024,Business Platinum Card®,07-09-2024,"Pillpack, LLC",-149.53,P211195285,
21119-3996-5007,07-31-2024,Business Platinum Card®,07-31-2024,"Pillpack, LLC",-16.46,P211195285,
21119-3996-5008,08-29-2024,Business Platinum Card®,08-29-2024,"Pillpack, LLC",-16.96,P211195285,
21119-3996-5009,09-26-2024,Business Platinum Card®,09-26-2024,"Pillpack, LLC",-19.49,P211195285,
21119-3996-5010,10-25-2024,Business Platinum Card®,10-25-2024,"Pillpack, LLC",-18.59,P211195285,
21119-3996-5011,11-30-2024,Business Platinum Card®,11-30-2024,"Pillpack, LLC",-21.50,P211195285,
21119-3996-5012,12-31-2024,Business Platinum Card®,12-31-2024,"Pillpack, LLC",-10.12,P211195285,
21119-3996-5013,01-09-2025,Business Platinum Card®,01-09-2025,"Pillpack, LLC",-30.00,P211195285,
21119-3996-5014,01-24-2025,Business Platinum Card®,01-24-2025,"Pillpack, LLC",-36.30,P211195285,
21119-3996-5015,02-02-2025,Business Platinum Card®,02-02-2025,"Pillpack, LLC",-13.98,P211195285,
21119-3996-5016,02-22-2025,Business Platinum Card®,02-22-2025,"Pillpack, LLC",-41.94,P211195285,
21119-3996-5017,03-28-2025,Business Platinum Card®,03-28-2025,"Pillpack, LLC",-31.08,P211195285,
21119-3996-5018,09-01-2023,Business Platinum Card®,09-01-2023,Pizza Bella,-9.71,P211195285,
21119-3996-5019,09-01-2023,Business Platinum Card®,09-01-2023,Pizza Bella,-2.17,P211195285,
21119-3996-5020,07-22-2024,Business Platinum Card®,07-22-2024,Plex.TV,-43.54,P211195285,
21119-3996-5021,07-22-2025,Business Platinum Card®,07-22-2025,Plex.TV,-76.20,P211195285,
21119-3996-5050,03-15-2023,Business Platinum Card®,03-15-2023,Popeye's,-21.52,P211195285,
21119-3996-5051,03-15-2023,Business Platinum Card®,03-15-2023,Popeye's,-13.34,P211195285,
21119-3996-5052,03-31-2023,Business Platinum Card®,03-31-2023,Popeye's,-14.11,P211195285,
21119-3996-5053,05-21-2025,Business Platinum Card®,05-21-2025,Popular Mechanics Macharlotte,10.00,P211195285,
21119-3996-5058,01-29-2025,Blue Business Cash(TM),01-29-2025,Potter's House Apothecary Inc.,-265.00,P211195285,
21119-3996-5059,03-03-2024,Chase Freedom,03-03-2024,Pret A Manger,-20.74,P211195285,
21119-3996-5060,03-03-2024,Chase Freedom,03-03-2024,Pret A Manger,-8.22,P211195285,
21119-3996-5061,01-14-2025,Business Platinum Card®,01-14-2025,Pret A Manger,-54.98,P211195285,
21119-3996-5065,12-24-2024,Business Platinum Card®,12-24-2024,Professional Pt,-99.99,P211195285,
21119-3996-5066,03-28-2025,Business Platinum Card®,03-28-2025,Psychotheraphy,-297.00,P211195285,
21119-3996-5102,03-10-2023,Chase business checking,03-10-2023,PwP CNP* WIRED,-5.00,P211195285,
21119-3996-5103,07-17-2023,Chase business checking,07-17-2023,PwP EVERY EVERY,-1.00,P211195285,
21119-3996-5104,07-28-2023,Chase business checking,07-28-2023,PwP EVERY.TO* T,-200.00,P211195285,
21119-3996-5105,03-10-2023,Chase business checking,03-10-2023,PwP HOUZZ ADVER,-107.79,P211195285,
21119-3996-5106,04-10-2023,Chase business checking,04-10-2023,PwP HOUZZ ADVER,-107.79,P211195285,
21119-3996-5107,05-10-2023,Chase business checking,05-10-2023,PwP HOUZZ ADVER,-107.79,P211195285,
21119-3996-5108,06-09-2023,Chase business checking,06-09-2023,PwP HOUZZ ADVER,-107.79,P211195285,
21119-3996-5109,07-10-2023,Chase business checking,07-10-2023,PwP HOUZZ ADVER,-107.79,P211195285,
21119-3996-5110,07-18-2023,Chase business checking,07-18-2023,PwP LUZERN SOLU,-261.27,P211195285,
21119-3996-5111,08-26-2024,Chase business checking,08-26-2024,PwP NYTIMES DIS,-4.08,P211195285,
21119-3996-5112,09-20-2024,Chase business checking,09-20-2024,PwP NYTIMES DIS,-4.08,P211195285,
21119-3996-5113,10-18-2024,Chase business checking,10-18-2024,PwP NYTIMES DIS,-4.08,P211195285,
21119-3996-5114,11-15-2024,Chase business checking,11-15-2024,PwP NYTIMES DIS,-4.08,P211195285,
21119-3996-5115,12-13-2024,Chase business checking,12-13-2024,PwP NYTIMES DIS,-4.08,P211195285,
21119-3996-5116,01-10-2025,Chase business checking,01-10-2025,PwP NYTIMES DIS,-4.08,P211195285,
21119-3996-5117,02-07-2025,Chase business checking,02-07-2025,PwP NYTIMES DIS,-4.08,P211195285,
21119-3996-5118,04-14-2025,Chase business checking,04-14-2025,PwP NYTIMES DIS,-50.95,P211195285,
21119-3996-5119,05-05-2025,Chase business checking,05-05-2025,PwP NYTIMES DIS,-4.08,P211195285,
21119-3996-5120,05-28-2025,Chase business checking,05-28-2025,PwP NYTIMES DIS,-4.08,P211195285,
21119-3996-5121,06-26-2025,Chase business checking,06-26-2025,PwP NYTIMES DIS,-4.08,P211195285,
21119-3996-5122,07-23-2025,Chase business checking,07-23-2025,PwP NYTIMES DIS,-4.08,P211195285,
21119-3996-5123,08-20-2025,Chase business checking,08-20-2025,PwP NYTIMES DIS,-4.08,P211195285,
